station_id,name,short_name,lon,lat,region_id,capacity,rental_uris,rental_methods,has_kiosk,station_type,external_id,electric_bike_surcharge_waiver,eightd_station_services,eightd_has_key_dispenser
0687075b-cf2d-4130-a859-fe841aafbd3f,Vernon Blvd & 41 Rd,6514.08,-73.9485678,40.7552433,71.0,27,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,0687075b-cf2d-4130-a859-fe841aafbd3f,False,[],False
cb05443c-e68e-48f7-8d17-35353fa19d4d,W 34 St & Hudson Blvd E,6535.04,-74.00059908628464,40.75516719072139,71.0,57,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,cb05443c-e68e-48f7-8d17-35353fa19d4d,False,[],False
66db9c2e-0aca-11e7-82f6-3863bb44ef7c,Ave D & E 12 St,5575.08,-73.97422494,40.72580614,71.0,41,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66db9c2e-0aca-11e7-82f6-3863bb44ef7c,False,[],False
66dc6a86-0aca-11e7-82f6-3863bb44ef7c,E 24 St & Park Ave S,6131.1,-73.98602213,40.74096374,71.0,79,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66dc6a86-0aca-11e7-82f6-3863bb44ef7c,False,[],False
1846085439406916338,41 Ave & 77 St,6290.06,-73.8882,40.74557,71.0,24,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,1846085439406916338,False,[],False
1898751402035634700,E 51 St & Linden Blvd,3373.01,-73.92967,40.65399,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,1898751402035634700,False,[],False
66dd2060-0aca-11e7-82f6-3863bb44ef7c,India St & Manhattan Ave,5826.02,-73.9550858,40.73232194,71.0,50,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66dd2060-0aca-11e7-82f6-3863bb44ef7c,False,[],False
2ebbe93b-a013-464a-b4a5-0eba96f89676,Myrtle Ave & 65 St,4862.04,-73.8904,40.70117,71.0,19,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,2ebbe93b-a013-464a-b4a5-0eba96f89676,False,[],False
66de63cd-0aca-11e7-82f6-3863bb44ef7c,Columbia St & Degraw St,4422.04,-74.00242364,40.6859296,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66de63cd-0aca-11e7-82f6-3863bb44ef7c,False,[],False
66de0cab-0aca-11e7-82f6-3863bb44ef7c,Columbia St & Lorraine St,4013.08,-74.0075572,40.6747055,71.0,37,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66de0cab-0aca-11e7-82f6-3863bb44ef7c,False,[],False
c71cca54-17f6-42bc-ba94-3f5bd9c70197,Bridge St & Front St,4968.03,-73.98469090461731,40.70296934155272,71.0,47,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,c71cca54-17f6-42bc-ba94-3f5bd9c70197,False,[],False
2c8b263e-952c-4941-a671-ef0ebb062632,E New York Ave & Troy Ave,3680.04,-73.93762,40.66227,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,2c8b263e-952c-4941-a671-ef0ebb062632,False,[],False
77e31650-e86a-4b06-b2de-b92df2a7a7f5,34 Ave & Vernon Blvd,6873.01,-73.93986314535141,40.76535380385866,71.0,30,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,77e31650-e86a-4b06-b2de-b92df2a7a7f5,False,[],False
1814906692908349788,E 17 St & Beverley Rd,3148.08,-73.96322,40.64466,71.0,23,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,1814906692908349788,False,[],False
c2bb1874-bcb7-47c5-aa7d-05423b9087e8,Sterling Pl & New York Ave,3984.02,-73.94763,40.67234,71.0,25,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,c2bb1874-bcb7-47c5-aa7d-05423b9087e8,False,[],False
66dc840f-0aca-11e7-82f6-3863bb44ef7c,E 33 St & 5 Ave,6322.01,-73.98490707,40.74765947,71.0,60,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66dc840f-0aca-11e7-82f6-3863bb44ef7c,False,[],False
292ad4f3-9fb0-44ec-9e61-613c711f73c1,Pacific St & Classon Ave,4148.07,-73.9587903,40.6791944,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,292ad4f3-9fb0-44ec-9e61-613c711f73c1,False,[],False
62f8f806-bd04-4282-9c5d-ad4293644e3c,E Tremont Ave & E 176 St,8356.02,-73.901883,40.847798,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,62f8f806-bd04-4282-9c5d-ad4293644e3c,False,[],False
66db9e99-0aca-11e7-82f6-3863bb44ef7c,Stanton St & Mangin St,5326.06,-73.97628939,40.71782143,71.0,19,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66db9e99-0aca-11e7-82f6-3863bb44ef7c,False,[],False
0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2,Edgecombe Ave & W 145 St,7976.08,-73.94386,40.823498,71.0,31,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2,False,[],False
0dd71c6d-11ee-4ad4-ba99-36b9ad36112c,St Marks Ave & Thomas S. Boyland St,4023.01,-73.91387,40.67313,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,0dd71c6d-11ee-4ad4-ba99-36b9ad36112c,False,[],False
32cc1603-a4b5-4099-b7bf-681de451b04a,Walker St & Baxter St,5351.07,-73.999573,40.717411,71.0,47,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,32cc1603-a4b5-4099-b7bf-681de451b04a,False,[],False
66dc0dab-0aca-11e7-82f6-3863bb44ef7c,W 59 St & 10 Ave,7023.04,-73.988038,40.770513,71.0,117,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66dc0dab-0aca-11e7-82f6-3863bb44ef7c,False,[],False
1869753654337059182,Marble Hill Ave & W 225 St,8745.01,-73.91099,40.87471,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,1869753654337059182,False,[],False
493e046c-5d62-4772-90c4-b6a9f4afcd39,Willoughby Ave & Myrtle Ave,4759.02,-73.93098,40.69757,71.0,19,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,493e046c-5d62-4772-90c4-b6a9f4afcd39,False,[],False
d470e82e-d109-4e2e-b66a-f5e944cbfe97,Eastern Pkwy & Ralph Ave,3845.05,-73.92284,40.66852,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,d470e82e-d109-4e2e-b66a-f5e944cbfe97,False,[],False
92fc1ad7-0867-4655-b02f-ede65d336b14,49 St & 31 Ave,6662.01,-73.909831,40.758057,71.0,19,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,92fc1ad7-0867-4655-b02f-ede65d336b14,False,[],False
2252359470927034588,Bedford Ave & Lenox Rd,3439.04,-73.956269,40.653891,71.0,20,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,2252359470927034588,False,[],False
18a2cbb6-91f2-4393-82fb-b40a8ba90f20,Amsterdam Ave & W 175 St,8278.05,-73.933651,40.844044,71.0,23,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,18a2cbb6-91f2-4393-82fb-b40a8ba90f20,False,[],False
eb217a2c-1dd0-4690-a34e-ecc1a708f883,4 Ave & Shore Road Dr,2832.03,-74.022141,40.637033,71.0,20,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,eb217a2c-1dd0-4690-a34e-ecc1a708f883,False,[],False
ceb179f3-89c3-4c3e-8a0a-3415406a9463,Amsterdam Ave & W 180 St,8353.02,-73.931205,40.847396,71.0,23,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,ceb179f3-89c3-4c3e-8a0a-3415406a9463,False,[],False
a45a712c-1e3d-4fee-bef8-adafafd80670,62 St & 43 Ave,6191.04,-73.903,40.74261,71.0,20,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,a45a712c-1e3d-4fee-bef8-adafafd80670,False,[],False
47da6ab2-c841-4f2d-97ef-dd8d441c96b1,Loring Pl North & W 183 St,8555.05,-73.9093359997,40.8604244,71.0,20,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,47da6ab2-c841-4f2d-97ef-dd8d441c96b1,False,[],False
93da4d1b-d574-45b0-85d7-5b82e2887267,65 St & 2 Ave,3019.02,-74.02564,40.640493,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,93da4d1b-d574-45b0-85d7-5b82e2887267,False,[],False
1835250442210857240,Kingston Ave & E New York Ave,3648.08,-73.94293,40.66219,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,1835250442210857240,False,[],False
3f05490b-a3d8-4d15-bd25-0212555b5dff,Fort Hamilton Pkwy & E 5 St,3240.15,-73.97673,40.649037,71.0,23,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,3f05490b-a3d8-4d15-bd25-0212555b5dff,False,[],False
61f2ffd4-159a-42b3-a4d9-3fdfc3349074,Halsey St & Evergreen Ave,4474.01,-73.91227,40.68858,71.0,22,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,61f2ffd4-159a-42b3-a4d9-3fdfc3349074,False,[],False
66dd539f-0aca-11e7-82f6-3863bb44ef7c,W 84 St & Broadway,7409.08,-73.977112,40.7867947,71.0,63,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66dd539f-0aca-11e7-82f6-3863bb44ef7c,False,[],False
1786700154621508184,N Henry St & Norman Ave,5656.03,-73.94395,40.7277,71.0,29,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,1786700154621508184,False,[],False
66dc17df-0aca-11e7-82f6-3863bb44ef7c,E 45 St & 3 Ave,6464.08,-73.97282625,40.75255434,71.0,46,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66dc17df-0aca-11e7-82f6-3863bb44ef7c,False,[],False
3134c2d4-b090-4eb8-ab44-6f9622098f72,W 148 St & Amsterdam Ave,8033.09,-73.945909,40.827075,71.0,23,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,3134c2d4-b090-4eb8-ab44-6f9622098f72,False,[],False
1862788202397235246,Bailey Ave & W 229 St,8741.01,-73.90467,40.87449,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,1862788202397235246,False,[],False
78aabb95-6195-4aa7-ab0d-5748eeb26bd1,Wilson Ave & Moffat St,4507.07,-73.90506,40.68906,71.0,32,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,78aabb95-6195-4aa7-ab0d-5748eeb26bd1,False,[],False
2137775326353803668,Ave C & McDonald Ave,2957.08,-73.9791522,40.6403436,71.0,16,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",False,classic,2137775326353803668,False,[],False
66dd1f44-0aca-11e7-82f6-3863bb44ef7c,Greenpoint Ave & Manhattan Ave,5785.05,-73.95394,40.73026,71.0,27,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,False,[],False
29a41b09-698f-43e2-82ff-f94f73e74841,41 St & 3 Ave,3388.02,-74.008906,40.652512,71.0,19,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,29a41b09-698f-43e2-82ff-f94f73e74841,False,[],False
b4f990dd-36bb-46b3-9eea-4b980bd43c2d,Jerome Ave & W Fordham Rd,8586.09,-73.90108,40.86294,71.0,24,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,b4f990dd-36bb-46b3-9eea-4b980bd43c2d,False,[],False
901ad0c4-383e-490a-8b54-0656ce2358d6,Bulova Ave & Brooklyn Queens Expressway W,6766.03,-73.902534,40.762507,71.0,19,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,901ad0c4-383e-490a-8b54-0656ce2358d6,False,[],False
66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,E 68 St & 3 Ave,6896.16,-73.96224617958069,40.76712840349542,71.0,36,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,False,[],False
1828965172312150882,New York Ave & Snyder Ave,3246.06,-73.94635,40.64868,71.0,22,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,1828965172312150882,False,[],False
1814907590556515014,Cortelyou Rd & E 19 St,3022.01,-73.96099,40.64269,71.0,23,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,1814907590556515014,False,[],False
66dde69c-0aca-11e7-82f6-3863bb44ef7c,6 St & 7 Ave,3834.10,-73.97988067,40.6686627,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66dde69c-0aca-11e7-82f6-3863bb44ef7c,False,[],False
66dc292c-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 41 St,6560.01,-73.98658032,40.75513557,71.0,55,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66dc292c-0aca-11e7-82f6-3863bb44ef7c,False,[],False
81a98b0b-cfd6-48b4-90bd-806ebbc264a0,Montgomery St & Franklin Ave,3776.05,-73.9605563879013,40.666439306870814,71.0,19,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,81a98b0b-cfd6-48b4-90bd-806ebbc264a0,False,[],False
66dbcbbc-0aca-11e7-82f6-3863bb44ef7c,West Thames St,5114.06,-74.01713445,40.70834698,71.0,73,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66dbcbbc-0aca-11e7-82f6-3863bb44ef7c,False,[],False
33840944-aa92-4d91-9de8-d29e5cd0b2d9,Warren St & Smith St,4371.01,-73.99127773940563,40.68542400997018,71.0,33,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,33840944-aa92-4d91-9de8-d29e5cd0b2d9,False,[],False
66dc1687-0aca-11e7-82f6-3863bb44ef7c,Macon St & Nostrand Ave,4214.03,-73.9500479759,40.6809833854,71.0,24,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",False,classic,66dc1687-0aca-11e7-82f6-3863bb44ef7c,False,[],False
1849009654626746672,55 Ave & 97 Pl,6070.05,-73.86367,40.73892,71.0,19,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,1849009654626746672,False,[],False
549b5bc4-b949-4eeb-8ffb-2215e1e49892,Morton St & Greenwich St,5772.05,-74.00815155572697,40.731135726910246,71.0,56,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,549b5bc4-b949-4eeb-8ffb-2215e1e49892,False,[],False
c80c55c4-d623-42d7-8acf-6bfa68a84ecb,3 Ave & E 169 St,8103.05,-73.905158,40.832678,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,c80c55c4-d623-42d7-8acf-6bfa68a84ecb,False,[],False
e35c42c6-8b73-4528-b08d-c94b75624b40,Bushwick Ave & Stagg St,5140.06,-73.94008,40.709897,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,e35c42c6-8b73-4528-b08d-c94b75624b40,False,[],False
82c85f05-4722-48ae-9f64-0522012eb3c8,Southern Blvd & E 174 St,8163.05,-73.887931,40.836733,71.0,27,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,82c85f05-4722-48ae-9f64-0522012eb3c8,False,[],False
22ab59a8-0af4-4101-9350-a7af88e37c2e,W 133 St & 12 Ave,7925.04,-73.959089,40.820003,71.0,19,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,22ab59a8-0af4-4101-9350-a7af88e37c2e,False,[],False
563389a0-d90f-4155-9c50-528459df26aa,Broadway & W 138 St,7942.07,-73.95353,40.82182,71.0,27,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,563389a0-d90f-4155-9c50-528459df26aa,False,[],False
754ac5df-f2b5-4636-8c58-ed84ea262bde,Bailey Ave & Sedgwick Ave,8643.01,-73.90857,40.86571,71.0,20,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,754ac5df-f2b5-4636-8c58-ed84ea262bde,False,[],False
f681f980-185d-45b9-8490-bb2606624dd4,Goulden Ave & Bedford Park Blvd,8738.01,-73.89533,40.87387,71.0,19,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,f681f980-185d-45b9-8490-bb2606624dd4,False,[],False
66db6963-0aca-11e7-82f6-3863bb44ef7c,E 15 St & 3 Ave,5863.07,-73.986923,40.734232,71.0,78,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66db6963-0aca-11e7-82f6-3863bb44ef7c,False,[],False
66de1fe7-0aca-11e7-82f6-3863bb44ef7c,Carroll St & 5 Ave,4060.09,-73.9814832,40.6751622,71.0,27,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66de1fe7-0aca-11e7-82f6-3863bb44ef7c,False,[],False
655ad2f2-6bcc-4eee-95a9-4f528c0b81cd,Wards Meadow Comfort Station,7327.01,-73.93077,40.78294,71.0,18,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,655ad2f2-6bcc-4eee-95a9-4f528c0b81cd,False,[],False
75352ab4-8a31-4926-8b59-048a9e506452,Central Ave & Melrose St,4832.07,-73.93039,40.70112,71.0,17,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,75352ab4-8a31-4926-8b59-048a9e506452,False,[],False
1840504138040045682,Jackson Mill Rd & 93 St,6701.05,-73.87535,40.75874,71.0,21,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,1840504138040045682,False,[],False
66de19ab-0aca-11e7-82f6-3863bb44ef7c,3 St & Prospect Park West,3865.05,-73.97363831,40.668132,71.0,31,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66de19ab-0aca-11e7-82f6-3863bb44ef7c,False,[],False
1860188747953293684,Southern Blvd & E 180 St,8325.08,-73.88426,40.84605,71.0,19,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,1860188747953293684,False,[],False
191d5d54-de64-4312-99c7-eee141efa4ef,Valentine Ave & E 183 St,8472.06,-73.898237,40.856987,71.0,23,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,191d5d54-de64-4312-99c7-eee141efa4ef,False,[],False
545a32d3-b74c-4dc2-b82c-a6d185dd4666,Sheridan Ave & E 168 St,8160.03,-73.9154,40.835334,71.0,22,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,545a32d3-b74c-4dc2-b82c-a6d185dd4666,False,[],False
00967b8f-1a4d-4131-a65a-17fa8ca89e28,41 Ave & 67 St,6225.03,-73.89764,40.74446,71.0,20,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,00967b8f-1a4d-4131-a65a-17fa8ca89e28,False,[],False
d73e26de-8534-4b46-a321-3cae295ef9b2,W 171 St & St Nicholas Ave,8262.07,-73.938631,40.842941,71.0,31,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,d73e26de-8534-4b46-a321-3cae295ef9b2,False,[],False
d2b23c87-b7c3-48c2-a634-db4b76ecbcf7,Pacific St & Utica Ave,4154.02,-73.93051,40.6767,71.0,20,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,d2b23c87-b7c3-48c2-a634-db4b76ecbcf7,False,[],False
66dd45c7-0aca-11e7-82f6-3863bb44ef7c,E 84 St & 1 Ave,7180.02,-73.95068615,40.77565541,71.0,31,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,66dd45c7-0aca-11e7-82f6-3863bb44ef7c,False,[],False
ab6aadd8-fa45-43aa-abea-c8e01ec5a0c8,Stagg St & Morgan Ave,5170.01,-73.93372,40.710681,71.0,23,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}","['KEY', 'CREDITCARD']",True,classic,ab6aadd8-fa45-43aa-abea-c8e01ec5a0c8,False,[],False
